LLAVE,MUNICIPIO,T15ymas,EstisiPEA,RECMPEA,EstisiOCU,RECMOCU,EstisiINF,RECMINF,PEA,NO_PEA,OCUPADOS,DESOCUPADOS,FORMALES,INFORMALES
15053,Melchor Ocampo,46734.34140259,0.59914403,0.01583479,0.58084239,0.01516398,0.34808276,0.01220987,28000.60170872,18733.73969387,27145.28646170,855.31524702,10877.86799839,16267.41846332
15054,Metepec,182295.77079807,0.57524436,0.01126366,0.54900825,0.01097169,0.25693771,0.00949591,104864.61400343,77431.15679464,100081.88203771,4782.73196573,53243.22484276,46838.65719495
15055,Mexicaltzingo,10110.93837537,0.57931453,0.01581775,0.55590254,0.01504100,0.40789437,0.01666672,5857.41347478,4253.52490059,5620.69633122,236.71714355,1496.50145697,4124.19487426
15056,Morelos,22831.07263435,0.55345809,0.01561607,0.54583349,0.01491792,0.49973616,0.01180682,12636.04181890,10195.03081545,12461.96405269,174.07776621,1052.45147885,11409.51257385
15057,Naucalpan de Juárez,694830.22042820,0.60251337,0.01342196,0.57723476,0.01329998,0.27351512,0.01362909,418644.50086314,276185.71956505,401080.15723465,17564.34362849,211033.58641100,190046.57082365
15058,Nezahualcóyotl,917376.30085238,0.57023558,0.01363886,0.55316678,0.01354064,0.31366784,0.01231277,523120.60967322,394255.69117916,507462.09386136,15658.51581186,219710.64811543,287751.44574593
15059,Nextlalpan,33385.58771305,0.60793676,0.01567118,0.59024048,0.01497674,0.34754581,0.01207274,20296.32614675,13089.26156630,19705.52528511,590.80086164,8102.50416737,11603.02111774
15060,Nicolás Romero,326969.80274431,0.60390506,0.01663583,0.58037960,0.01664178,0.33135314,0.01541309,197458.71863155,129511.08411276,189766.60191805,7692.11671350,81424.13268625,108342.46923180
15061,Nopaltepec,7343.06397121,0.58770601,0.01541943,0.57245029,0.01471320,0.41859866,0.01178297,4315.56286285,3027.50110835,4203.53906807,112.02379478,1129.74235111,3073.79671697
15062,Ocoyoacac,53643.06504370,0.60656764,0.01552549,0.58683597,0.01482715,0.33440243,0.01144943,32538.14739204,21104.91765166,31479.67994882,1058.46744322,13541.30874843,17938.37120038
15063,Ocuilan,26858.86701026,0.56134934,0.01814303,0.55420444,0.01864881,0.45251937,0.01671571,15077.20719618,11781.65981408,14885.30334067,191.90385551,2731.14588825,12154.15745242
15064,El Oro,28164.73493311,0.58176724,0.01574202,0.56888371,0.01505549,0.47671550,0.01171130,16385.32013278,11779.41480034,16022.45891045,362.86122232,2595.89328264,13426.56562781
15065,Otumba,29475.91011374,0.59494102,0.01736736,0.57601741,0.01691404,0.41846386,0.01650313,17536.42806353,11939.48205022,16978.63735491,557.79070861,4644.03433382,12334.60302109
15066,Otzoloapan,3813.00319688,0.55524093,0.01580997,0.54880154,0.01511839,0.48351458,0.01189211,2117.13545842,1695.86773846,2092.58202739,24.55343103,248.93938205,1843.64264535
15067,Otzolotepec,65623.69863683,0.56386885,0.01028161,0.54184533,0.00972727,0.36213379,0.00886830,37003.15938376,28620.53925307,35557.89454929,1445.26483447,11793.33584115,23764.55870815
15068,Ozumba,23144.08675436,0.58344354,0.02214136,0.56879512,0.02313902,0.40555764,0.02308381,13503.26792636,9640.81882800,13164.24364695,339.02427941,3777.98234205,9386.26130489
15069,Papalotla,3566.24133649,0.59473161,0.01593393,0.57577727,0.01527419,0.40941671,0.01159087,2120.95645936,1445.28487713,2053.36070797,67.59575139,593.28192333,1460.07878464
15070,La Paz,214199.31321140,0.59153697,0.01305025,0.57271169,0.01264426,0.33467685,0.01416221,126706.81362309,87492.49958831,122674.44987245,4032.36375064,50986.89825954,71687.55161290
15071,Polotitlán,10783.31882751,0.58429038,0.01551184,0.56882275,0.01481436,0.43086604,0.01165893,6300.58949363,4482.72933388,6133.79702129,166.79247235,1487.63109855,4646.16592274
15072,Rayón,10884.99206565,0.59264561,0.01542307,0.57668518,0.01471690,0.35711121,0.01142366,6450.94277543,4434.04929022,6277.21363387,173.72914156,2390.06098317,3887.15265070
15073,San Antonio la Isla,22090.37339304,0.61200155,0.01577867,0.59360337,0.01508995,0.36721082,0.01214091,13519.34264933,8571.03074371,13112.92005752,406.42259181,5001.09584708,8111.82421045
15074,San Felipe del Progreso,101405.34399729,0.58089403,0.01575988,0.56990664,0.01506590,0.48001791,0.01186367,58905.75935729,42499.58463999,57791.57897832,1114.18037897,9115.19734576,48676.38163256
15075,San Martín de las Pirámides,21853.75231707,0.60111624,0.01578352,0.58192063,0.01510952,0.40536737,0.01150672,13136.64541621,8717.10690086,12717.14940782,419.49600840,3858.35123054,8858.79817728
15076,San Mateo Atenco,60392.21147737,0.59320628,0.01296869,0.57270395,0.01219767,0.34107492,0.01034219,35825.03908021,24567.17239716,34586.85810690,1238.18097331,13988.58954938,20598.26855752
15077,San Simón de Guerrero,5175.04205322,0.55047580,0.01566162,0.54397234,0.01496434,0.48907705,0.01173802,2848.73541108,2326.30664214,2815.07971563,33.65569545,284.08542018,2530.99429546
15078,Santo Tomás,7260.87297528,0.56823972,0.01582625,0.55754127,0.01514621,0.50080836,0.01184645,4125.91641079,3134.95656448,4048.23633147,77.68007933,411.93041508,3636.30591639
15079,Soyaniquilpan de Juárez,9904.58732534,0.57990229,0.01549299,0.56548021,0.01479342,0.42717450,0.01157874,5743.69284078,4160.89448456,5600.84810997,142.84473081,1369.86093479,4230.98717518
15080,Sultepec,19977.50781053,0.52816968,0.01583261,0.52521671,0.01513979,0.51434040,0.01190824,10551.51394778,9425.99386276,10492.52084649,58.99310129,217.28156270,10275.23928379
15081,Tecámac,340605.61206650,0.60304625,0.01648776,0.57965540,0.01660105,0.30794327,0.01591975,205400.93606463,135204.67600188,197433.88312269,7967.05294194,92546.67578039,104887.20734230
15082,Tejupilco,58276.73209372,0.56008563,0.01557197,0.55195365,0.01487150,0.46497350,0.01164276,32639.96008172,25636.77201200,32166.05498669,473.90509503,5068.91864792,27097.13633877
15083,Temamatla,9362.14346481,0.60175282,0.01569835,0.58357809,0.01501430,0.37474885,0.01173845,5633.69623696,3728.44722785,5463.54183422,170.15440274,1955.08929522,3508.45253900
15084,Temascalapa,30031.65298775,0.58478738,0.01584942,0.56959640,0.01517893,0.41050404,0.01192253,17562.13173638,12469.52125137,17105.92129306,456.21044332,4777.80647543,12328.11481763
15085,Temascalcingo,51216.53740015,0.56237301,0.01812979,0.55175961,0.01849405,0.46365970,0.01728837,28802.79832247,22413.73907768,28259.21659831,543.58172416,4512.17245861,23747.04413970
15086,Temascaltepec,26071.88913859,0.55176805,0.01772516,0.54345471,0.01906859,0.48376575,0.01917820,14385.63551181,11686.25362678,14168.89096186,216.74454994,1556.20384785,12612.68711401
15087,Temoaya,74084.13328442,0.58228345,0.01280344,0.57460696,0.01312865,0.45917910,0.01606535,43137.96487237,30946.16841204,42569.25861346,568.70625892,8551.37273184,34017.88588161
15088,Tenancingo,76008.84620778,0.58453609,0.01799566,0.57203143,0.01892407,0.42854659,0.01752158,44429.91410280,31578.93210498,43479.44868933,950.46541348,10906.11686253,32573.33182679
15089,Tenango del Aire,9064.62704553,0.58834018,0.01570590,0.57183941,0.01502576,0.41573535,0.01155318,5333.08433773,3731.54270780,5183.51099553,149.57334219,1415.02508344,3768.48591209
15090,Tenango del Valle,65596.23942666,0.59574522,0.01551081,0.57965398,0.01481016,0.40933116,0.01149053,39078.64628942,26517.59313723,38023.12123169,1055.52505774,11172.53661579,26850.58461589
15091,Teoloyucan,46560.26923467,0.60607615,0.01437135,0.57969410,0.01358441,0.30217086,0.00866157,28219.06873558,18341.20049908,26990.71336666,1228.35536893,12921.55698495,14069.15638170
15092,Teotihuacán,45772.21166346,0.59604228,0.01521117,0.57316436,0.01434102,0.34890325,0.01034382,27282.17328142,18490.03838204,26235.00054615,1047.17273526,10264.92700774,15970.07353841
15093,Tepetlaoxtoc,23320.30977942,0.58857687,0.01557866,0.57260239,0.01488688,0.41375587,0.01150109,13725.79494456,9594.51483486,13353.26502850,372.52991606,3704.34994157,9648.91508693
15094,Tepetlixpa,15447.62923071,0.58176627,0.01580786,0.56693289,0.01513476,0.42087709,0.01178521,8986.90959513,6460.71963558,8757.76908166,229.14051347,2256.21586707,6501.55321460
15095,Tepotzotlán,82174.89607277,0.61433180,0.01547679,0.59393762,0.01477095,0.26788463,0.01165667,50482.65171294,31692.24435982,48806.76246982,1675.88924313,26793.37103596,22013.39143386
15096,Tequixquiac,28426.25694557,0.59852534,0.01562528,0.58105131,0.01493567,0.35926188,0.01172611,17013.83507138,11412.42187419,16517.11393844,496.72113294,6304.64340402,10212.47053442
15097,Texcaltitlán,13835.63904542,0.55454134,0.01566432,0.54749754,0.01496736,0.50215998,0.01178777,7672.43380199,6163.20524343,7574.97827527,97.45552672,627.27401021,6947.70426506
15098,Texcalyacac,4347.44999800,0.58355372,0.01590024,0.56809036,0.01523543,0.45807017,0.01170712,2536.97060109,1810.47939692,2469.74445321,67.22614787,478.30728269,1991.43717052
15099,Texcoco,205411.72114568,0.59034666,0.01402395,0.58196491,0.01408422,0.31271404,0.01838108,121264.12323717,84147.59790852,119542.41412865,1721.70910851,55307.28553071,64235.12859795
15100,Tezoyuca,33384.11730264,0.59376199,0.01719120,0.57392706,0.01768382,0.36301312,0.01870958,19822.21997994,13561.89732270,19160.04838817,662.17159177,7041.17583797,12118.87255020
15101,Tianguistenco,58914.88418794,0.58747596,0.01387285,0.56473872,0.01091739,0.37883637,0.01757164,34611.07841200,24303.80577595,33271.51610347,1339.56230852,10952.41531542,22319.10078805
15102,Timilpan,12793.40741410,0.57087723,0.01546193,0.55817352,0.01475736,0.45482238,0.01202635,7303.46503074,5489.94238336,7140.94122514,162.52380560,1322.21321007,5818.72801507
15103,Tlalmanalco,38888.34630759,0.58468164,0.01579998,0.56751543,0.01512775,0.34546630,0.01189040,22737.30222202,16151.04408557,22069.73650203,667.56571999,8635.12328519,13434.61321684
15104,Tlalnepantla de Baz,553077.04486742,0.59244284,0.01565580,0.56850451,0.01533426,0.25363923,0.01435573,327666.53438656,225410.51048086,314426.79546041,13239.73892615,174144.75979457,140282.03566584
15105,Tlatlaya,25590.55119965,0.51879772,0.01587760,0.51756781,0.01518347,0.49982518,0.01203677,13276.31968597,12314.23151368,13244.84563273,31.47405324,454.04373736,12790.80189537
15106,Toluca,698881.91982664,0.58058408,0.00716646,0.56053259,0.00720285,0.28728254,0.00974014,405759.71372149,293122.20610515,391746.08917730,14013.62454419,190969.51260190,200776.57657540
15107,Tonatico,10301.14930019,0.55060922,0.01573750,0.54122328,0.01505119,0.48558340,0.01195246,5671.90776078,4629.24153941,5575.22178778,96.68597300,573.15466339,5002.06712439
15108,Tultepec,66155.16881820,0.59596153,0.01266038,0.58370862,0.01221954,0.35449430,0.01028099,39425.93550138,26729.23331682,38615.34249795,810.59300342,15163.71221222,23451.63028573
15109,Tultitlán,457958.93021124,0.60499129,0.01552972,0.57890358,0.01554838,0.27984128,0.01516834,277061.16218082,180897.76803043,265114.06543410,11947.09674672,136958.25200302,128155.81343108
15110,Valle de Bravo,52936.05743124,0.58140337,0.01832659,0.56819393,0.02001070,0.41146394,0.02018309,30777.20211072,22158.85532052,30077.94629044,699.25582028,8296.66735283,21781.27893761
15111,Villa de Allende,38484.29463121,0.57754298,0.01588094,0.56765601,0.01519089,0.46528482,0.01205505,22226.33427629,16257.96035492,21845.84104764,380.49322865,3939.68282516,17906.15822248
15112,Villa del Carbón,37223.73799437,0.58430415,0.01571105,0.57131547,0.01502059,0.47596117,0.01170680,21749.98476810,15473.75322627,21266.49746815,483.48729995,3549.44361143,17717.05385672
15113,Villa Guerrero,49475.90451791,0.61098695,0.00587942,0.60569212,0.00065547,0.49574032,0.00771736,30229.13176272,19246.77275519,29967.16527596,261.96648676,5439.96448281,24527.20079314
15114,Villa Victoria,77529.87770753,0.58697250,0.01586820,0.57611773,0.01517528,0.43982391,0.01678022,45507.90580134,32021.97190620,44666.33746613,841.56833521,10566.84387403,34099.49359210
15115,Xonacatlán,36949.17102895,0.58420424,0.00348866,0.56715657,0.01280453,0.43781727,0.01065542,21585.86241425,15363.30861470,20955.96498178,629.89743246,4778.97975606,16176.98522572
15116,Zacazonapan,3144.23677276,0.58057436,0.01600296,0.57071633,0.01534365,0.41956117,0.01233419,1825.46323668,1318.77353607,1794.46726573,30.99597095,475.26761233,1319.19965340
15117,Zacualpan,12296.36397856,0.54893460,0.01766899,0.54390112,0.01770194,0.45998428,0.01723536,6749.89963558,5546.46434298,6688.00607850,61.89355708,1031.87196507,5656.13411343
15118,Zinacantepec,148350.88009009,0.58319810,0.01336992,0.56391235,0.01279192,0.33993839,0.01013244,86517.95133645,61832.92875363,83656.89379287,2861.05754359,33226.73407817,50430.15971469
15119,Zumpahuacán,12498.72287592,0.53899532,0.01570146,0.53420406,0.01500443,0.51668256,0.01187429,6736.75309247,5761.96978345,6676.86851303,59.88457944,218.99639843,6457.87211460
15120,Zumpango,141120.26933770,0.59197866,0.01506616,0.58068342,0.01543551,0.37312231,0.01779090,83540.18806441,57580.08127328,81946.20046883,1593.98759559,29291.07923413,52655.12123469
15121,Cuautitlán Izcalli,435977.42295393,0.60281238,0.01657387,0.57815213,0.01688623,0.24977596,0.01617729,262812.58936185,173164.83359208,252061.27713930,10751.31222255,143164.59911728,108896.67802202
15122,Valle de Chalco Solidaridad,296207.00433278,0.61037264,0.01470646,0.58772579,0.01416259,0.35829932,0.01570054,180796.65167983,115410.35265296,174088.49674321,6708.15493662,67957.72978648,106130.76695672
15123,Luvianos,21022.92972846,0.53607077,0.01582348,0.53312800,0.01513023,0.53226537,0.01201790,11269.77805886,9753.15166960,11207.91244499,61.86561388,18.13499767,11189.77744731
15124,San José del Rincón,72016.34297920,0.55482081,0.01827509,0.55007080,0.01845440,0.51946561,0.01696642,39956.16563899,32060.17734022,39614.08736255,342.07827643,2204.07377990,37410.01358266
15125,Tonanitla,9049.84246461,0.59600367,0.01582188,0.57900154,0.01514766,0.36938298,0.01217094,5393.73936586,3656.10309875,5239.87274472,153.86662114,1897.01493913,3342.85780559
16001,Acuitzio,8303.23786474,0.53912525,0.01564855,0.53381744,0.01494898,0.42331244,0.01157198,4476.48520547,3826.75265927,4432.41314604,44.07205943,917.54925587,3514.86389017
16002,Aguililla,11619.53275830,0.53522162,0.01571803,0.53148580,0.01502135,0.44347685,0.01167779,6219.02513450,5400.50762380,6175.61660612,43.40852839,1022.62276286,5152.99384326
16003,Álvaro Obregón,15997.78939301,0.54499118,0.01632282,0.53714394,0.01588855,0.43235127,0.01243903,8718.65415018,7279.13524282,8593.11564882,125.53850137,1676.45103110,6916.66461771
16004,Angamacutiro,12005.40898772,0.52692292,0.01584491,0.52196944,0.01515265,0.43511068,0.01193805,6325.92517324,5679.48381448,6266.45664312,59.46853012,1042.77494784,5223.68169528
16005,Angangueo,8102.19513781,0.56211470,0.01554365,0.55265013,0.01484306,0.41173369,0.01162734,4554.36298582,3547.83215199,4477.67916447,76.68382135,1141.73249438,3335.94667009
16006,Apatzingán,93155.21853119,0.58148302,0.01544771,0.56857037,0.01474312,0.35300506,0.01145898,54168.17746666,38987.04106452,52965.29698802,1202.88047864,20081.03381359,32884.26317443
16007,Aporo,2546.58139304,0.54079569,0.01570761,0.53515317,0.01501239,0.47176002,0.01175083,1377.18024924,1169.40114380,1362.81110417,14.36914507,161.43582186,1201.37528231
16008,Aquila,17277.99649848,0.56477502,0.01581167,0.55798595,0.01512644,0.46032630,0.01170358,9758.18075653,7519.81574195,9640.87929172,117.30146481,1687.36317447,7953.51611725
16009,Ario,26419.36408137,0.56795497,0.01821265,0.55767163,0.01777868,0.42482073,0.01794475,15005.00907666,11414.35500471,14733.32973856,271.67933811,3509.83611178,11223.49362678
16010,Arteaga,15923.74661140,0.55955308,0.01553375,0.55101818,0.01483286,0.41581934,0.01151178,8910.18148559,7013.56512581,8774.27390859,135.90757700,2152.87215803,6621.40175057
16011,Briseñas,8247.55659436,0.54920598,0.01710121,0.54275895,0.01695380,0.32615513,0.01812927,4529.60740238,3717.94919198,4476.43513460,53.17226778,1786.45222100,2689.98291360
16012,Buenavista,32153.98321416,0.57317545,0.01555802,0.56207181,0.01485856,0.42237103,0.01160297,18429.87373251,13724.10948165,18072.84742708,357.02630543,4491.93645488,13580.91097220
16013,Carácuaro,6534.86066269,0.52689233,0.01582083,0.52486574,0.01512642,0.50285950,0.01193646,3443.16798005,3091.69268265,3429.92447908,13.24350096,143.80771799,3286.11676110
16014,Coahuayana,11242.06458911,0.59551330,0.01737599,0.58434702,0.01746061,0.45129964,0.01409694,6694.79896583,4547.26562328,6569.26697988,125.53198595,1495.72728030,5073.53969958
16015,Coalcomán de Vázquez Pallares,12629.62814765,0.57816248,0.01689323,0.56650110,0.01662809,0.45449871,0.01414562,7301.97712557,5327.65102209,7154.69823426,147.27889131,1414.54854851,5740.14968574
16016,Coeneo,15817.20331779,0.49678238,0.01626829,0.49721604,0.01557809,0.39572288,0.01205529,7857.70783808,7959.49547971,7857.70783808,0.00000000,1598.47858986,6259.22924821
16017,Contepec,24729.45803694,0.55416984,0.01793387,0.54615241,0.01812898,0.43930760,0.01756908,13704.31991849,11025.13811845,13506.05318252,198.26673596,2642.21424172,10863.83894080
16018,Copándaro,6815.02994955,0.52514681,0.01578647,0.52154072,0.01508879,0.45517784,0.01167871,3578.89125328,3236.13869627,3554.31559443,24.57565885,452.26497139,3102.05062304
16019,Cotija,14975.14162903,0.54718587,0.01800496,0.54420094,0.01811557,0.36752380,0.01772452,8194.18592479,6780.95570423,8149.48620076,44.69972403,2645.76518972,5503.72101104
16020,Cuitzeo,21446.26220437,0.54137320,0.01563522,0.53468246,0.01493430,0.43552500,0.01164796,11610.43166530,9835.83053907,11466.94030516,143.49136014,2126.55700415,9340.38330102
16021,Charapan,9559.77889217,0.53599224,0.01577306,0.52994564,0.01508190,0.45062244,0.01180135,5123.96730564,4435.81158652,5066.16311344,57.80419221,758.31220562,4307.85090782
16022,Charo,17031.82484170,0.58587434,0.01560597,0.57188566,0.01491175,0.40189289,0.01167639,9978.50915905,7053.31568265,9740.25640238,238.25275667,2895.28714288,6844.96925950
16023,Chavinda,7523.68515550,0.53272257,0.01574347,0.52785717,0.01504643,0.37348232,0.01171393,4008.03686483,3515.64829067,3971.43113236,36.60573246,1161.46777107,2809.96336129
16024,Cherán,13994.46563450,0.55583343,0.01558273,0.54849043,0.01488400,0.44038911,0.01157451,7778.59187656,6215.87375794,7675.83047985,102.76139672,1512.82022273,6163.01025712
